round	firstVariant	application	metric	quantile	baselineValue	candidateValue	maximumRegression	regressionPassed	direction	relativeDifference
0	baseline	holoscript_lif	coldCpuMs	p95Ms	20.556	17.59	0.1	True	reverse	-0.14428877213465663
0	baseline	holoscript_lif	coldCpuMs	p99Ms	20.556	17.59	0.1	True	reverse	-0.14428877213465663
0	baseline	holoscript_lif	wallMs	p50Ms	0.7890469999999823	0.795708999999988	0.05	True	reverse	0.008443096545587059
0	baseline	holoscript_lif	wallMs	p95Ms	1.3345630000000028	1.3218279999999822	0.05	True	reverse	-0.009542449475986148
0	baseline	holoscript_lif	wallMs	p99Ms	1.6457699999999704	1.7084790000000112	0.05	True	reverse	0.03810313713340374
0	baseline	holoscript_lif	cpuMs	p50Ms	0.645	0.647	0.1	True	reverse	0.0031007751937983663
0	baseline	holoscript_lif	cpuMs	p95Ms	1.62	1.648	0.1	True	reverse	0.01728395061728394
0	baseline	holoscript_lif	cpuMs	p99Ms	3.464	3.774	0.1	True	reverse	0.08949191685912239
0	baseline	holoscript_lif	upload	p50Ms	0.025367999999957647	0.025498000000027332	0.05	True	reverse	0.0051245663856001045
0	baseline	holoscript_lif	upload	p95Ms	0.06465099999996937	0.06716599999998607	0.05	True	reverse	0.038901177089571526
0	baseline	holoscript_lif	upload	p99Ms	0.4147609999999986	0.4259220000000141	0.05	True	reverse	0.0269094731665116
0	baseline	holoscript_lif	encode	p50Ms	0.04918299999997089	0.04977400000001353	0.05	True	reverse	0.01201634711268107
0	baseline	holoscript_lif	encode	p95Ms	0.08127300000001014	0.08449899999999388	0.05	True	reverse	0.039693379104786874
0	baseline	holoscript_lif	encode	p99Ms	0.14646499999997786	0.15086500000001024	0.05	True	reverse	0.030041306797071288
0	baseline	holoscript_lif	submitWait	p50Ms	0.21087699999998222	0.2152150000000006	0.05	True	reverse	0.020571233467939765
0	baseline	holoscript_lif	submitWait	p95Ms	0.41558599999996204	0.4263129999999933	0.05	True	reverse	0.025811745342798398
0	baseline	holoscript_lif	submitWait	p99Ms	0.5468099999999936	0.5666510000000358	0.05	True	reverse	0.036284998445607064
0	baseline	holoscript_lif	readback	p50Ms	0.03424499999994168	0.03451499999999896	0.05	True	reverse	0.007884362682369472
0	baseline	holoscript_lif	readback	p95Ms	0.05260000000009768	0.0544219999999882	0.05	True	reverse	0.03463878326781633
0	baseline	holoscript_lif	readback	p99Ms	0.09832599999992908	0.10107099999999036	0.05	True	reverse	0.027917336208767463
0	baseline	holoscript_lif	total	p50Ms	0.5406189999999924	0.5479419999999777	0.05	True	reverse	0.01354558385847593
0	baseline	holoscript_lif	total	p95Ms	0.9600180000000478	0.9571530000000052	0.05	True	reverse	-0.002984319044062045
0	baseline	holoscript_lif	total	p99Ms	1.216271000000006	1.2895579999999427	0.05	False	reverse	0.060255485825063904
1	candidate	heat_diffusion	deviceStartupMs	p50Ms	56.674919	55.65819099999999	0.05	True	forward	-0.017939646283394173
1	candidate	heat_diffusion	deviceStartupMs	p95Ms	69.749011	62.490792	0.05	True	forward	-0.10406196297177606
1	candidate	heat_diffusion	deviceStartupMs	p99Ms	69.749011	62.490792	0.05	True	forward	-0.10406196297177606
1	candidate	heat_diffusion	preparationMs	p50Ms	6.723049000000003	6.609741000000014	0.05	True	forward	-0.016853662675965775
1	candidate	heat_diffusion	preparationMs	p95Ms	11.751141000000018	12.58875900000001	0.05	False	forward	0.07127971658241439
1	candidate	heat_diffusion	preparationMs	p99Ms	11.751141000000018	12.58875900000001	0.05	False	forward	0.07127971658241439
1	candidate	heat_diffusion	teardownMs	p50Ms	1.8742460000000278	1.8920699999999897	0.05	True	forward	0.009509957604264097
1	candidate	heat_diffusion	teardownMs	p95Ms	2.2767770000000382	2.975373999999988	0.05	False	forward	0.3068359351837875
1	candidate	heat_diffusion	teardownMs	p99Ms	2.2767770000000382	2.975373999999988	0.05	False	forward	0.3068359351837875
1	candidate	heat_diffusion	coldWallMs	p50Ms	5.028474999999986	4.630848999999984	0.05	True	forward	-0.07907486862319169
1	candidate	heat_diffusion	coldWallMs	p95Ms	7.023619999999994	7.122206000000006	0.05	True	forward	0.014036351624947097
1	candidate	heat_diffusion	coldWallMs	p99Ms	7.023619999999994	7.122206000000006	0.05	True	forward	0.014036351624947097
1	candidate	heat_diffusion	peakProcessRssBytes	p50Ms	156733440	153542656	0.1	True	forward	-0.020358029530902932
1	candidate	heat_diffusion	peakProcessRssBytes	p95Ms	160473088	161439744	0.1	True	forward	0.006023788861095447
1	candidate	heat_diffusion	peakProcessRssBytes	p99Ms	160473088	161439744	0.1	True	forward	0.006023788861095447
1	candidate	heat_diffusion	allocatedBufferBytes	p50Ms	1310752	1310752	0.1	True	forward	0.0
1	candidate	heat_diffusion	allocatedBufferBytes	p95Ms	1310752	1310752	0.1	True	forward	0.0
1	candidate	heat_diffusion	allocatedBufferBytes	p99Ms	1310752	1310752	0.1	True	forward	0.0
1	candidate	heat_diffusion	coldCpuMs	p50Ms	4.954	4.079	0.1	True	forward	-0.17662494953572871
1	candidate	heat_diffusion	coldCpuMs	p95Ms	6.351	6.704	0.1	True	forward	0.055581798142024796
1	candidate	heat_diffusion	coldCpuMs	p99Ms	6.351	6.704	0.1	True	forward	0.055581798142024796
1	candidate	heat_diffusion	wallMs	p50Ms	0.574986000000024	0.5639850000000024	0.05	True	forward	-0.019132639751265446
1	candidate	heat_diffusion	wallMs	p95Ms	1.0261780000000158	1.0224799999999732	0.05	True	forward	-0.0036036633021196973
1	candidate	heat_diffusion	wallMs	p99Ms	1.2443779999999833	1.2944840000000113	0.05	True	forward	0.040265899911464675
1	candidate	heat_diffusion	cpuMs	p50Ms	0.429	0.42	0.1	True	forward	-0.020979020979021046
1	candidate	heat_diffusion	cpuMs	p95Ms	1.003	1	0.1	True	forward	-0.0029910269192421346
1	candidate	heat_diffusion	cpuMs	p99Ms	1.635	1.899	0.1	False	forward	0.1614678899082569
1	candidate	heat_diffusion	upload	p50Ms	0.013987000000042826	0.013746000000026015	0.05	True	forward	-0.01723028526603798
1	candidate	heat_diffusion	upload	p95Ms	0.023244000000033793	0.020779000000004544	0.05	True	forward	-0.1060488728285005
1	candidate	heat_diffusion	upload	p99Ms	0.038202000000012504	0.03897399999999607	0.05	True	forward	0.02020836605369647
1	candidate	heat_diffusion	encode	p50Ms	0.061136000000033164	0.06034400000004325	0.05	True	forward	-0.012954723894096465
1	candidate	heat_diffusion	encode	p95Ms	0.11749100000002954	0.10529900000000225	0.05	True	forward	-0.10376965044151665
1	candidate	heat_diffusion	encode	p99Ms	0.19309499999997115	0.2041849999999954	0.05	False	forward	0.05743286983104645
1	candidate	heat_diffusion	submitWait	p50Ms	0.2301649999999995	0.22392300000001342	0.05	True	forward	-0.027119675015689237
1	candidate	heat_diffusion	submitWait	p95Ms	0.3466250000000173	0.35707400000001144	0.05	True	forward	0.030144969347258854
1	candidate	heat_diffusion	submitWait	p99Ms	0.5099429999999643	0.5015869999999722	0.05	True	forward	-0.016386145118165385
1	candidate	heat_diffusion	readback	p50Ms	0.022311999999999443	0.02189099999998234	0.05	True	forward	-0.01886877016928612
1	candidate	heat_diffusion	readback	p95Ms	0.053219999999953416	0.04959400000001324	0.05	True	forward	-0.06813228109626734
1	candidate	heat_diffusion	readback	p99Ms	0.4551899999999591	0.49192799999997305	0.05	False	forward	0.08070915441907167
1	candidate	heat_diffusion	total	p50Ms	0.44518099999999095	0.4352710000000002	0.05	True	forward	-0.022260608606366805
1	candidate	heat_diffusion	total	p95Ms	0.832492000000002	0.8127839999999651	0.05	True	forward	-0.023673500766418054
1	candidate	heat_diffusion	total	p99Ms	1.0303940000000011	1.0832260000000247	0.05	False	forward	0.05127359049065072
1	candidate	heat_diffusion	deviceStartupMs	p50Ms	55.65819099999999	56.674919	0.05	True	reverse	0.018267356192011697
1	candidate	heat_diffusion	deviceStartupMs	p95Ms	62.490792	69.749011	0.05	False	reverse	0.11614861594328962
1	candidate	heat_diffusion	deviceStartupMs	p99Ms	62.490792	69.749011	0.05	False	reverse	0.11614861594328962
1	candidate	heat_diffusion	preparationMs	p50Ms	6.609741000000014	6.723049000000003	0.05	True	reverse	0.017142577901311018
1	candidate	heat_diffusion	preparationMs	p95Ms	12.58875900000001	11.751141000000018	0.05	True	reverse	-0.06653697953864968
1	candidate	heat_diffusion	preparationMs	p99Ms	12.58875900000001	11.751141000000018	0.05	True	reverse	-0.06653697953864968
1	candidate	heat_diffusion	teardownMs	p50Ms	1.8920699999999897	1.8742460000000278	0.05	True	reverse	-0.00942037028226328
1	candidate	heat_diffusion	teardownMs	p95Ms	2.975373999999988	2.2767770000000382	0.05	True	reverse	-0.23479300417357707
1	candidate	heat_diffusion	teardownMs	p99Ms	2.975373999999988	2.2767770000000382	0.05	True	reverse	-0.23479300417357707
1	candidate	heat_diffusion	coldWallMs	p50Ms	4.630848999999984	5.028474999999986	0.05	False	reverse	0.08586460063802637
1	candidate	heat_diffusion	coldWallMs	p95Ms	7.122206000000006	7.023619999999994	0.05	True	reverse	-0.01384205960906093
1	candidate	heat_diffusion	coldWallMs	p99Ms	7.122206000000006	7.023619999999994	0.05	True	reverse	-0.01384205960906093
1	candidate	heat_diffusion	peakProcessRssBytes	p50Ms	153542656	156733440	0.1	True	reverse	0.020781091607533497
1	candidate	heat_diffusion	peakProcessRssBytes	p95Ms	161439744	160473088	0.1	True	reverse	-0.005987720099457028
1	candidate	heat_diffusion	peakProcessRssBytes	p99Ms	161439744	160473088	0.1	True	reverse	-0.005987720099457028
1	candidate	heat_diffusion	allocatedBufferBytes	p50Ms	1310752	1310752	0.1	True	reverse	0.0
1	candidate	heat_diffusion	allocatedBufferBytes	p95Ms	1310752	1310752	0.1	True	reverse	0.0
1	candidate	heat_diffusion	allocatedBufferBytes	p99Ms	1310752	1310752	0.1	True	reverse	0.0
1	candidate	heat_diffusion	coldCpuMs	p50Ms	4.079	4.954	0.1	False	reverse	0.21451336111792108
1	candidate	heat_diffusion	coldCpuMs	p95Ms	6.704	6.351	0.1	True	reverse	-0.05265513126491639
1	candidate	heat_diffusion	coldCpuMs	p99Ms	6.704	6.351	0.1	True	reverse	-0.05265513126491639
1	candidate	heat_diffusion	wallMs	p50Ms	0.5639850000000024	0.574986000000024	0.05	True	reverse	0.019505837921259594
1	candidate	heat_diffusion	wallMs	p95Ms	1.0224799999999732	1.0261780000000158	0.05	True	reverse	0.003616696659145102
1	candidate	heat_diffusion	wallMs	p99Ms	1.2944840000000113	1.2443779999999833	0.05	True	reverse	-0.03870731503829139
1	candidate	heat_diffusion	cpuMs	p50Ms	0.42	0.429	0.1	True	reverse	0.021428571428571352
1	candidate	heat_diffusion	cpuMs	p95Ms	1	1.003	0.1	True	reverse	0.0029999999999998916
1	candidate	heat_diffusion	cpuMs	p99Ms	1.899	1.635	0.1	True	reverse	-0.13902053712480256
1	candidate	heat_diffusion	upload	p50Ms	0.013746000000026015	0.013987000000042826	0.05	True	reverse	0.01753237305516908
1	candidate	heat_diffusion	upload	p95Ms	0.020779000000004544	0.023244000000033793	0.05	False	reverse	0.11862938543860202
1	candidate	heat_diffusion	upload	p99Ms	0.03897399999999607	0.038202000000012504	0.05	True	reverse	-0.019808077179238492
1	candidate	heat_diffusion	encode	p50Ms	0.06034400000004325	0.061136000000033164	0.05	True	reverse	0.013124751424985925
1	candidate	heat_diffusion	encode	p95Ms	0.10529900000000225	0.11749100000002954	0.05	False	reverse	0.11578457535234943
1	candidate	heat_diffusion	encode	p99Ms	0.2041849999999954	0.19309499999997115	0.05	True	reverse	-0.05431349021732501
1	candidate	heat_diffusion	submitWait	p50Ms	0.22392300000001342	0.2301649999999995	0.05	True	reverse	0.027875653684461765
1	candidate	heat_diffusion	submitWait	p95Ms	0.35707400000001144	0.3466250000000173	0.05	True	reverse	-0.02926284187589634
1	candidate	heat_diffusion	submitWait	p99Ms	0.5015869999999722	0.5099429999999643	0.05	True	reverse	0.016659123940597542
1	candidate	heat_diffusion	readback	p50Ms	0.02189099999998234	0.022311999999999443	0.05	True	reverse	0.019231647709901045
1	candidate	heat_diffusion	readback	p95Ms	0.04959400000001324	0.053219999999953416	0.05	False	reverse	0.07311368310560162
1	candidate	heat_diffusion	readback	p99Ms	0.49192799999997305	0.4551899999999591	0.05	True	reverse	-0.07468166073087101
1	candidate	heat_diffusion	total	p50Ms	0.4352710000000002	0.44518099999999095	0.05	True	reverse	0.022767425351081894
1	candidate	heat_diffusion	total	p95Ms	0.8127839999999651	0.832492000000002	0.05	True	reverse	0.024247524557616584
1	candidate	heat_diffusion	total	p99Ms	1.0832260000000247	1.0303940000000011	0.05	True	reverse	-0.048772832262170884
1	candidate	image_edges	deviceStartupMs	p50Ms	53.570864	53.772116	0.05	True	forward	0.0037567435910683677
1	candidate	image_edges	deviceStartupMs	p95Ms	58.95971899999999	59.11761	0.05	True	forward	0.00267794695561574
1	candidate	image_edges	deviceStartupMs	p99Ms	58.95971899999999	59.11761	0.05	True	forward	0.00267794695561574
1	candidate	image_edges	preparationMs	p50Ms	6.450282999999985	6.218919	0.05	True	forward	-0.035868813817934164
1	candidate	image_edges	preparationMs	p95Ms	7.292235000000005	6.67800299999999	0.05	True	forward	-0.08423096622640591
1	candidate	image_edges	preparationMs	p99Ms	7.292235000000005	6.67800299999999	0.05	True	forward	-0.08423096622640591
1	candidate	image_edges	teardownMs	p50Ms	1.9144139999999652	1.9167100000000232	0.05	True	forward	0.0011993226125894818
1	candidate	image_edges	teardownMs	p95Ms	2.588343000000009	3.0021240000000375	0.05	False	forward	0.15986327932581856
1	candidate	image_edges	teardownMs	p99Ms	2.588343000000009	3.0021240000000375	0.05	False	forward	0.15986327932581856
1	candidate	image_edges	coldWallMs	p50Ms	5.094101999999992	4.704180000000008	0.05	True	forward	-0.07654381478815797
1	candidate	image_edges	coldWallMs	p95Ms	6.69248300000001	5.679009999999977	0.05	True	forward	-0.15143452736451202
1	candidate	image_edges	coldWallMs	p99Ms	6.69248300000001	5.679009999999977	0.05	True	forward	-0.15143452736451202
1	candidate	image_edges	peakProcessRssBytes	p50Ms	151576576	151257088	0.1	True	forward	-0.0021077663081662257
1	candidate	image_edges	peakProcessRssBytes	p95Ms	152272896	152580096	0.1	True	forward	0.002017430600387282
1	candidate	image_edges	peakProcessRssBytes	p99Ms	152272896	152580096	0.1	True	forward	0.002017430600387282
1	candidate	image_edges	allocatedBufferBytes	p50Ms	1310752	1310752	0.1	True	forward	0.0
1	candidate	image_edges	allocatedBufferBytes	p95Ms	1310752	1310752	0.1	True	forward	0.0
1	candidate	image_edges	allocatedBufferBytes	p99Ms	1310752	1310752	0.1	True	forward	0.0
1	candidate	image_edges	coldCpuMs	p50Ms	4.829	4.35	0.1	True	forward	-0.09919237937461178
1	candidate	image_edges	coldCpuMs	p95Ms	6.316	5.38	0.1	True	forward	-0.14819506016466122
1	candidate	image_edges	coldCpuMs	p99Ms	6.316	5.38	0.1	True	forward	-0.14819506016466122
1	candidate	image_edges	wallMs	p50Ms	0.48965400000003	0.4821099999999774	0.05	True	forward	-0.015406797453001775
1	candidate	image_edges	wallMs	p95Ms	0.7622000000000071	0.6720589999999902	0.05	True	forward	-0.11826423510891637
1	candidate	image_edges	wallMs	p99Ms	1.0107679999999846	0.9226530000000253	0.05	True	forward	-0.08717628575495129
1	candidate	image_edges	cpuMs	p50Ms	0.399	0.391	0.1	True	forward	-0.020050125313283207
1	candidate	image_edges	cpuMs	p95Ms	1.026	1.02	0.1	True	forward	-0.005847953216374324
1	candidate	image_edges	cpuMs	p99Ms	1.954	1.807	0.1	True	forward	-0.07523029682702154
1	candidate	image_edges	upload	p50Ms	0.013866000000007261	0.013645999999994274	0.05	True	forward	-0.015866147411861542
1	candidate	image_edges	upload	p95Ms	0.018074000000012802	0.017643000000020947	0.05	True	forward	-0.023846409206127572
1	candidate	image_edges	upload	p99Ms	0.028454000000010637	0.021149999999977354	0.05	True	forward	-0.2566950165189623
1	candidate	image_edges	encode	p50Ms	0.044784999999990305	0.043131999999957316	0.05	True	forward	-0.03690967958096114
1	candidate	image_edges	encode	p95Ms	0.07017200000001367	0.0644919999999729	0.05	True	forward	-0.08094396625491163
1	candidate	image_edges	encode	p99Ms	0.11791299999998728	0.09777400000001535	0.05	True	forward	-0.17079541695974232
1	candidate	image_edges	submitWait	p50Ms	0.16443099999997912	0.1615150000000085	0.05	True	forward	-0.01773388229695727
1	candidate	image_edges	submitWait	p95Ms	0.2205060000000003	0.21061800000001085	0.05	True	forward	-0.04484231721581022
1	candidate	image_edges	submitWait	p99Ms	0.3026710000000321	0.29676000000000613	0.05	True	forward	-0.019529456076153195
1	candidate	image_edges	readback	p50Ms	0.02183199999996077	0.020729000000017095	0.05	True	forward	-0.050522169290292185
1	candidate	image_edges	readback	p95Ms	0.0463980000000106	0.02803300000005038	0.05	True	forward	-0.3958144747608954
1	candidate	image_edges	readback	p99Ms	0.4031309999999735	0.37926600000002963	0.05	True	forward	-0.0591991188966996
1	candidate	image_edges	total	p50Ms	0.3604699999999639	0.3542190000000005	0.05	True	forward	-0.01734124892491473
1	candidate	image_edges	total	p95Ms	0.5613900000000172	0.497950000000003	0.05	True	forward	-0.11300521918810846
1	candidate	image_edges	total	p99Ms	0.8430720000000065	0.7810749999999871	0.05	True	forward	-0.07353701700450133
1	candidate	image_edges	deviceStartupMs	p50Ms	53.772116	53.570864	0.05	True	reverse	-0.0037426832896068074
1	candidate	image_edges	deviceStartupMs	p95Ms	59.11761	58.95971899999999	0.05	True	reverse	-0.002670794709055513
1	candidate	image_edges	deviceStartupMs	p99Ms	59.11761	58.95971899999999	0.05	True	reverse	-0.002670794709055513
1	candidate	image_edges	preparationMs	p50Ms	6.218919	6.450282999999985	0.05	True	reverse	0.03720325027548754
1	candidate	image_edges	preparationMs	p95Ms	6.67800299999999	7.292235000000005	0.05	False	reverse	0.09197839533765051
1	candidate	image_edges	preparationMs	p99Ms	6.67800299999999	7.292235000000005	0.05	False	reverse	0.09197839533765051
1	candidate	image_edges	teardownMs	p50Ms	1.9167100000000232	1.9144139999999652	0.05	True	reverse	-0.0011978859608694492
1	candidate	image_edges	teardownMs	p95Ms	3.0021240000000375	2.588343000000009	0.05	True	reverse	-0.1378294167729326
1	candidate	image_edges	teardownMs	p99Ms	3.0021240000000375	2.588343000000009	0.05	True	reverse	-0.1378294167729326
1	candidate	image_edges	coldWallMs	p50Ms	4.704180000000008	5.094101999999992	0.05	False	reverse	0.08288840988227153
1	candidate	image_edges	coldWallMs	p95Ms	5.679009999999977	6.69248300000001	0.05	False	reverse	0.17845944979847506
1	candidate	image_edges	coldWallMs	p99Ms	5.679009999999977	6.69248300000001	0.05	False	reverse	0.17845944979847506
1	candidate	image_edges	peakProcessRssBytes	p50Ms	151257088	151576576	0.1	True	reverse	0.0021122183708839337
1	candidate	image_edges	peakProcessRssBytes	p95Ms	152580096	152272896	0.1	True	reverse	-0.00201336876862368
1	candidate	image_edges	peakProcessRssBytes	p99Ms	152580096	152272896	0.1	True	reverse	-0.00201336876862368
1	candidate	image_edges	allocatedBufferBytes	p50Ms	1310752	1310752	0.1	True	reverse	0.0
1	candidate	image_edges	allocatedBufferBytes	p95Ms	1310752	1310752	0.1	True	reverse	0.0
1	candidate	image_edges	allocatedBufferBytes	p99Ms	1310752	1310752	0.1	True	reverse	0.0
1	candidate	image_edges	coldCpuMs	p50Ms	4.35	4.829	0.1	False	reverse	0.11011494252873577
1	candidate	image_edges	coldCpuMs	p95Ms	5.38	6.316	0.1	False	reverse	0.17397769516728623
1	candidate	image_edges	coldCpuMs	p99Ms	5.38	6.316	0.1	False	reverse	0.17397769516728623
1	candidate	image_edges	wallMs	p50Ms	0.4821099999999774	0.48965400000003	0.05	True	reverse	0.01564788118905014
1	candidate	image_edges	wallMs	p95Ms	0.6720589999999902	0.7622000000000071	0.05	False	reverse	0.13412661685955873
1	candidate	image_edges	wallMs	p99Ms	0.9226530000000253	1.0107679999999846	0.05	False	reverse	0.09550177585718234
1	candidate	image_edges	cpuMs	p50Ms	0.391	0.399	0.1	True	reverse	0.020460358056265893
1	candidate	image_edges	cpuMs	p95Ms	1.02	1.026	0.1	True	reverse	0.00588235294117645
1	candidate	image_edges	cpuMs	p99Ms	1.807	1.954	0.1	True	reverse	0.08135030437188706
1	candidate	image_edges	upload	p50Ms	0.013645999999994274	0.013866000000007261	0.05	True	reverse	0.016121940496341747
1	candidate	image_edges	upload	p95Ms	0.017643000000020947	0.018074000000012802	0.05	True	reverse	0.02442895199180084
1	candidate	image_edges	upload	p99Ms	0.021149999999977354	0.028454000000010637	0.05	False	reverse	0.34534278960005227
1	candidate	image_edges	encode	p50Ms	0.043131999999957316	0.044784999999990305	0.05	True	reverse	0.03832421404142217
1	candidate	image_edges	encode	p95Ms	0.0644919999999729	0.07017200000001367	0.05	False	reverse	0.08807293927995952
1	candidate	image_edges	encode	p99Ms	0.09777400000001535	0.11791299999998728	0.05	False	reverse	0.20597500357936438
1	candidate	image_edges	submitWait	p50Ms	0.1615150000000085	0.16443099999997912	0.05	True	reverse	0.0180540507071818
1	candidate	image_edges	submitWait	p95Ms	0.21061800000001085	0.2205060000000003	0.05	True	reverse	0.046947554340032394
1	candidate	image_edges	submitWait	p99Ms	0.29676000000000613	0.3026710000000321	0.05	True	reverse	0.019918452621734195
1	candidate	image_edges	readback	p50Ms	0.020729000000017095	0.02183199999996077	0.05	False	reverse	0.05321047807143464
1	candidate	image_edges	readback	p95Ms	0.02803300000005038	0.0463980000000106	0.05	False	reverse	0.6551207505414054
1	candidate	image_edges	readback	p99Ms	0.37926600000002963	0.4031309999999735	0.05	False	reverse	0.06292417458971267
1	candidate	image_edges	total	p50Ms	0.3542190000000005	0.3604699999999639	0.05	True	reverse	0.01764727470848082
1	candidate	image_edges	total	p95Ms	0.497950000000003	0.5613900000000172	0.05	False	reverse	0.12740234963352504
1	candidate	image_edges	total	p99Ms	0.7810749999999871	0.8430720000000065	0.05	False	reverse	0.07937393976253304
1	candidate	holoscript_lif	deviceStartupMs	p50Ms	54.548488000000006	55.77829999999999	0.05	True	forward	0.022545299514076023
1	candidate	holoscript_lif	deviceStartupMs	p95Ms	66.92898	67.86012	0.05	True	forward	0.013912359040881839
1	candidate	holoscript_lif	deviceStartupMs	p99Ms	66.92898	67.86012	0.05	True	forward	0.013912359040881839
1	candidate	holoscript_lif	preparationMs	p50Ms	5.889699000000007	5.859474000000006	0.05	True	forward	-0.0051318412027510085
1	candidate	holoscript_lif	preparationMs	p95Ms	12.269166000000013	8.086131000000023	0.05	True	forward	-0.34093882175854373
1	candidate	holoscript_lif	preparationMs	p99Ms	12.269166000000013	8.086131000000023	0.05	True	forward	-0.34093882175854373
1	candidate	holoscript_lif	teardownMs	p50Ms	2.163881999999944	2.3853450000000294	0.05	False	forward	0.10234522954583047
1	candidate	holoscript_lif	teardownMs	p95Ms	2.5794870000000856	2.8852849999999535	0.05	False	forward	0.11854992872608294
1	candidate	holoscript_lif	teardownMs	p99Ms	2.5794870000000856	2.8852849999999535	0.05	False	forward	0.11854992872608294
1	candidate	holoscript_lif	coldWallMs	p50Ms	5.768029000000013	5.986095000000006	0.05	True	forward	0.03780598190473605
1	candidate	holoscript_lif	coldWallMs	p95Ms	9.189745000000016	11.454097000000019	0.05	False	forward	0.2463998729018051
1	candidate	holoscript_lif	coldWallMs	p99Ms	9.189745000000016	11.454097000000019	0.05	False	forward	0.2463998729018051
1	candidate	holoscript_lif	peakProcessRssBytes	p50Ms	159481856	157167616	0.1	True	forward	-0.014510992397780975
1	candidate	holoscript_lif	peakProcessRssBytes	p95Ms	162029568	162107392	0.1	True	forward	0.0004803073967338811
1	candidate	holoscript_lif	peakProcessRssBytes	p99Ms	162029568	162107392	0.1	True	forward	0.0004803073967338811
1	candidate	holoscript_lif	allocatedBufferBytes	p50Ms	2097216	2097216	0.1	True	forward	0.0
1	candidate	holoscript_lif	allocatedBufferBytes	p95Ms	2097216	2097216	0.1	True	forward	0.0
1	candidate	holoscript_lif	allocatedBufferBytes	p99Ms	2097216	2097216	0.1	True	forward	0.0
1	candidate	holoscript_lif	coldCpuMs	p50Ms	5.409	5.681	0.1	True	forward	0.05028655943797378
1	candidate	holoscript_lif	coldCpuMs	p95Ms	19.512	21.367	0.1	True	forward	0.09506970069700693
1	candidate	holoscript_lif	coldCpuMs	p99Ms	19.512	21.367	0.1	True	forward	0.09506970069700693
1	candidate	holoscript_lif	wallMs	p50Ms	0.789051000000029	0.7972750000000133	0.05	True	forward	0.010422646951824266
1	candidate	holoscript_lif	wallMs	p95Ms	1.2781929999999875	1.3270860000000084	0.05	True	forward	0.03825165683118392
1	candidate	holoscript_lif	wallMs	p99Ms	1.597325000000069	1.7736489999999776	0.05	False	forward	0.11038705335476573
1	candidate	holoscript_lif	cpuMs	p50Ms	0.647	0.649	0.1	True	forward	0.0030911901081915882
1	candidate	holoscript_lif	cpuMs	p95Ms	1.376	1.653	0.1	False	forward	0.2013081395348839
1	candidate	holoscript_lif	cpuMs	p99Ms	2.802	3.31	0.1	False	forward	0.18129907209136342
1	candidate	holoscript_lif	upload	p50Ms	0.025296999999966374	0.025367999999957647	0.05	True	forward	0.002806656915498529
1	candidate	holoscript_lif	upload	p95Ms	0.06584399999997004	0.06605500000000575	0.05	True	forward	0.003204544074415283
1	candidate	holoscript_lif	upload	p99Ms	0.39799099999999044	0.4227779999999939	0.05	False	forward	0.062280302820928224
1	candidate	holoscript_lif	encode	p50Ms	0.04954400000002579	0.04985399999998208	0.05	True	forward	0.006257064426693937
1	candidate	holoscript_lif	encode	p95Ms	0.07883800000001884	0.08459000000004835	0.05	False	forward	0.07295974022715113
1	candidate	holoscript_lif	encode	p99Ms	0.13856199999997898	0.15063499999996566	0.05	False	forward	0.08713067074658642
1	candidate	holoscript_lif	submitWait	p50Ms	0.21131900000000314	0.21550700000000234	0.05	True	forward	0.01981837884903448
1	candidate	holoscript_lif	submitWait	p95Ms	0.4159260000000131	0.42833899999999403	0.05	True	forward	0.029844251140781042
1	candidate	holoscript_lif	submitWait	p99Ms	0.5033109999999397	0.5937910000000102	0.05	False	forward	0.17976956593454418
1	candidate	holoscript_lif	readback	p50Ms	0.03456599999998389	0.03459499999996751	0.05	True	forward	0.000838974714564511
1	candidate	holoscript_lif	readback	p95Ms	0.0427710000000161	0.06220700000005763	0.05	False	forward	0.45442005096991456
1	candidate	holoscript_lif	readback	p99Ms	0.08285599999999249	0.09600100000000111	0.05	False	forward	0.15864873998273898
1	candidate	holoscript_lif	total	p50Ms	0.5409310000000005	0.5483249999999771	0.05	True	forward	0.013669026178896315
1	candidate	holoscript_lif	total	p95Ms	0.9086869999999863	0.9728979999999865	0.05	False	forward	0.07066349579118136
1	candidate	holoscript_lif	total	p99Ms	1.2378160000000094	1.3477459999999724	0.05	False	forward	0.08880964537537261
1	candidate	holoscript_lif	deviceStartupMs	p50Ms	55.77829999999999	54.548488000000006	0.05	True	reverse	-0.022048215883237465
1	candidate	holoscript_lif	deviceStartupMs	p95Ms	67.86012	66.92898	0.05	True	reverse	-0.013721461146841474
1	candidate	holoscript_lif	deviceStartupMs	p99Ms	67.86012	66.92898	0.05	True	reverse	-0.013721461146841474
1	candidate	holoscript_lif	preparationMs	p50Ms	5.859474000000006	5.889699000000007	0.05	True	reverse	0.005158312845146451
1	candidate	holoscript_lif	preparationMs	p95Ms	8.086131000000023	12.269166000000013	0.05	False	reverse	0.5173098234495555
1	candidate	holoscript_lif	preparationMs	p99Ms	8.086131000000023	12.269166000000013	0.05	False	reverse	0.5173098234495555
1	candidate	holoscript_lif	teardownMs	p50Ms	2.3853450000000294	2.163881999999944	0.05	True	reverse	-0.09284317362900651
