sample	recordWallMs	recordCpuMs	finishAndCleanupMs
72	0.279496908	0.279999000	0.031359911
73	0.274957895	0.275391000	0.031919956
74	0.279307127	0.279749000	0.032461166
75	0.144942999	0.145275000	0.011842966
76	0.095049143	0.095200000	0.011141062
77	0.099057198	0.099207000	0.011020899
78	0.096672058	0.096813000	0.011372089
79	0.097452879	0.097594000	0.011240959
80	0.094608068	0.094759000	0.010800838
81	0.100127935	0.100289000	0.011131048
82	0.098124981	0.098266000	0.011182070
83	0.096290827	0.096432000	0.011281967
84	0.092253923	0.092395000	0.015599966
85	0.090399981	0.090561000	0.015388966
86	0.092423916	0.092595000	0.010960102
87	0.097424030	0.097585000	0.010910988
88	0.096172094	0.096322000	0.011311054
89	0.095289230	0.095431000	0.010809898
90	0.097954035	0.098096000	0.011210918
91	0.097512960	0.097654000	0.011211157
92	0.095550060	0.095700000	0.011311054
93	0.094698906	0.094829000	0.011732101
94	0.095309019	0.095471000	0.011081219
95	0.098294973	0.098446000	0.010951042
96	0.096652031	0.096793000	0.011240959
97	0.095129013	0.095280000	0.011451960
98	0.094578028	0.094719000	0.010529995
99	0.095160007	0.095301000	0.011011124
100	0.093765974	0.093928000	0.015188932
101	0.091042042	0.091192000	0.017112017
102	0.090661049	0.090801000	0.010490179
103	0.096010923	0.096152000	0.011101007
104	0.099586964	0.099758000	0.010981083
105	0.095019102	0.095160000	0.011201143
106	0.091943979	0.092084000	0.011260986
107	0.092914820	0.093076000	0.010179043
108	0.091623068	0.091774000	0.010419846
109	0.092833996	0.092996000	0.010639906
110	0.092563868	0.092725000	0.011261940
111	0.094629049	0.094779000	0.010819912
112	0.095750093	0.095912000	0.011150837
113	0.098485947	0.098636000	0.011461020
114	0.098244905	0.098386000	0.011200905
115	0.093405962	0.093537000	0.012032986
116	0.091521978	0.091673000	0.010840893
117	0.095129013	0.095270000	0.011301041
118	0.097684145	0.097845000	0.011141062
119	0.094518185	0.094659000	0.011571884
120	0.093986988	0.094138000	0.010640144
121	0.099006176	0.099137000	0.011400938
122	0.097703934	0.097844000	0.011232138
123	0.097553015	0.097694000	0.011400938
124	0.095549822	0.095701000	0.011631966
125	0.096672058	0.096813000	0.010689974
126	0.096212149	0.096362000	0.010990858
127	0.098054886	0.098195000	0.012553930
128	0.096592188	0.096743000	0.010950804
129	0.093034983	0.093177000	0.011060953
130	0.095420122	0.095590000	0.010770082
131	0.096401930	0.096552000	0.010921001
132	0.093034983	0.093176000	0.013084888
133	0.091272116	0.091412000	0.013645887
134	0.093296051	0.093447000	0.010970831
135	0.096472025	0.096613000	0.010951042
136	0.099276781	0.099428000	0.010900974
137	0.097182989	0.097314000	0.011501074
138	0.097703934	0.097845000	0.010730028
139	0.099396944	0.099559000	0.010880947
