sample	recordWallMs	recordCpuMs	finishAndCleanupMs
330	0.099327087	0.099498000	0.014406919
331	0.100548983	0.100710000	0.010881186
332	0.097473860	0.097614000	0.011060953
333	0.097302914	0.097454000	0.010290146
334	0.098315954	0.098456000	0.010600090
335	0.108725071	0.108876000	0.010780096
336	0.097312927	0.097464000	0.011560917
337	0.095941067	0.096092000	0.010309935
338	0.099085808	0.099238000	0.010448933
339	0.097584009	0.097724000	0.010690212
340	0.099807978	0.099958000	0.010869980
341	0.095921040	0.096072000	0.011502028
342	0.095418930	0.095571000	0.010318995
343	0.098114967	0.098256000	0.010590076
344	0.102723122	0.102875000	0.010839939
345	0.097392797	0.097534000	0.010969877
346	0.094658852	0.094809000	0.010258913
347	0.096432209	0.096572000	0.010419846
348	0.098455906	0.098606000	0.010770082
349	0.098045111	0.098185000	0.010910988
350	0.095770121	0.095911000	0.010700941
351	0.096621990	0.096763000	0.010288954
352	0.097303152	0.097434000	0.010570049
353	0.108896017	0.109036000	0.010951042
354	0.097543001	0.097704000	0.011260986
355	0.096181154	0.096322000	0.010369062
356	0.096281052	0.096412000	0.010579109
357	0.096271992	0.096412000	0.010680199
358	0.096441984	0.096593000	0.010931015
359	0.096441031	0.096583000	0.010470152
360	0.097954988	0.098105000	0.010590076
361	0.098335028	0.098476000	0.010630131
362	0.101782084	0.101923000	0.011060953
363	0.095911026	0.096062000	0.011040926
364	0.094658136	0.094809000	0.010379791
365	0.097172976	0.097314000	0.010640144
366	0.098865986	0.099007000	0.011140823
367	0.097904921	0.098046000	0.011200905
368	0.095790863	0.095921000	0.011081219
369	0.096151114	0.096302000	0.010529995
370	0.098205090	0.098346000	0.010961056
371	0.098434925	0.098576000	0.010900974
372	0.099307060	0.099448000	0.011512041
373	0.096451998	0.096612000	0.011290789
374	0.097673893	0.097815000	0.010660172
375	0.098515987	0.098657000	0.010810137
376	0.098947048	0.099098000	0.010931015
377	0.097313166	0.097454000	0.010189056
378	0.096982956	0.097113000	0.010440111
379	0.099878073	0.100029000	0.010740042
380	0.098376036	0.098517000	0.015508890
381	0.097965002	0.098105000	0.010159016
382	0.098865986	0.099007000	0.010890007
383	0.098586082	0.098716000	0.010659933
384	0.098095179	0.098246000	0.010830879
385	0.096441984	0.096593000	0.011101007
386	0.095690012	0.095831000	0.010209084
387	0.102231979	0.102374000	0.010620117
388	0.101670980	0.101813000	0.013525009
389	0.099398136	0.099568000	0.011010885
390	0.097794056	0.133061000	0.010279894
391	0.096310854	0.096472000	0.010428905
392	0.095950842	0.096082000	0.010660172
393	0.098895788	0.099047000	0.011051178
394	0.096842051	0.096983000	0.011210918
395	0.095829964	0.095981000	0.010229111
396	0.097053051	0.097204000	0.010619879
397	0.095951080	0.096112000	0.010730028
398	0.096492052	0.096633000	0.013526201
399	0.094967842	0.095120000	0.010208845
400	0.097213030	0.097354000	0.010499954
401	0.097533941	0.097695000	0.010619879
402	0.096021175	0.096162000	0.011200905
403	0.099236965	0.099388000	0.011160851
404	0.096791983	0.096923000	0.010288954
405	0.097462893	0.097615000	0.011070967
406	0.097213030	0.097354000	0.010790110
407	0.097713947	0.097855000	0.010950089
408	0.098836184	0.098967000	0.010229111
409	0.098204851	0.098346000	0.010509968
410	0.097442865	0.097585000	0.010659933
411	0.097602844	0.097745000	0.010769844
412	0.097272873	0.097414000	0.010179043
413	0.098334789	0.098466000	0.010408878
414	0.096431971	0.096562000	0.011141062
415	0.096852064	0.097004000	0.010849953
416	0.096621990	0.096763000	0.011141062
417	0.098215103	0.098366000	0.010299921
418	0.097764015	0.097915000	0.010799885
419	0.096341848	0.096482000	0.010710001
