sample	recordWallMs	recordCpuMs	finishAndCleanupMs
0	0.093415976	0.093566000	0.010689974
1	0.097442865	0.097584000	0.011151075
2	0.096871853	0.097023000	0.011041164
3	0.094057083	0.094188000	0.012083054
4	0.092653990	0.092805000	0.014386892
5	0.093405962	0.093557000	0.010679960
6	0.098084927	0.098226000	0.011050940
7	0.095740080	0.095901000	0.011131048
8	0.095740080	0.095882000	0.011150837
9	0.093597174	0.093737000	0.010789871
10	0.095399857	0.095541000	0.010769844
11	0.093907118	0.094058000	0.011271000
12	0.094687939	0.094829000	0.011511803
13	0.094949007	0.095099000	0.011361837
14	0.091611862	0.091753000	0.010761023
15	0.095209122	0.095360000	0.010830879
16	0.094578028	0.094720000	0.011070967
17	0.093266010	0.093397000	0.011131048
18	0.092504025	0.092655000	0.010699987
19	0.094697952	0.094849000	0.011873007
20	0.093616009	0.093768000	0.012172937
21	0.092745066	0.092895000	0.011220932
22	0.092333794	0.092475000	0.010319948
23	0.095329046	0.095480000	0.010871172
24	0.095700026	0.095841000	0.011981964
25	0.094769001	0.094909000	0.010800123
26	0.093827009	0.093978000	0.011240959
27	0.093235970	0.093377000	0.010771036
28	0.094718218	0.094870000	0.010931015
29	0.095569849	0.095711000	0.011030912
30	0.098374844	0.098516000	0.011391878
31	0.095579863	0.095731000	0.010871172
32	0.099977970	0.100130000	0.011121035
33	0.100129128	0.100299000	0.011131048
34	0.102031946	0.102173000	0.011221170
35	0.094326973	0.094479000	0.016601086
36	0.093676090	0.093827000	0.014106035
37	0.095259905	0.095400000	0.011141062
38	0.098586082	0.098727000	0.011420965
39	0.098396063	0.098546000	0.011701822
40	0.097342968	0.097494000	0.010849953
41	0.098495007	0.098636000	0.010849953
42	0.098195076	0.098336000	0.011412144
43	0.104256153	0.104398000	0.011400938
44	0.092825174	0.092966000	0.011210918
45	0.089648962	0.089800000	0.010550022
46	0.092564106	0.092715000	0.010659933
47	0.091753006	0.091904000	0.010790110
48	0.092745066	0.092886000	0.011651993
49	0.093596220	0.093747000	0.010268927
50	0.092293978	0.092434000	0.010580063
51	0.092353821	0.092505000	0.010821104
52	0.092823982	0.092975000	0.011771917
53	0.094707966	0.094849000	0.010709763
54	0.094778061	0.094930000	0.010840893
55	0.100830078	0.100981000	0.011210918
56	0.093005896	0.093157000	0.010860205
57	0.094858885	0.095010000	0.011131048
58	0.094117165	0.094268000	0.011181116
59	0.094598055	0.094749000	0.011040926
60	0.093956947	0.094108000	0.011061192
61	0.095619917	0.095761000	0.011602163
62	0.097693920	0.097825000	0.010468960
63	0.099737883	0.099889000	0.010900974
64	0.096751928	0.096903000	0.010991096
65	0.098345041	0.098506000	0.011440992
66	0.096903086	0.097043000	0.011482000
67	0.091521978	0.091653000	0.012784004
68	0.093585968	0.093738000	0.011451006
69	0.091653109	0.091804000	0.010730028
70	0.092504025	0.092655000	0.011121035
71	0.093095064	0.093247000	0.010750055
72	0.094957829	0.095110000	0.010730028
73	0.093465805	0.093617000	0.010659933
74	0.092214108	0.092355000	0.010951042
75	0.091933012	0.092074000	0.011351824
76	0.091311932	0.091463000	0.010519981
77	0.092674017	0.092826000	0.010609150
78	0.092344046	0.092495000	0.010869980
79	0.095400095	0.095551000	0.011651993
80	0.092844963	0.092996000	0.020277977
81	0.096191883	0.096362000	0.010730028
82	0.097352982	0.097494000	0.010809898
83	0.092103958	0.092254000	0.010941029
84	0.090551138	0.090691000	0.010299921
85	0.101540804	0.101693000	0.010509968
86	0.092303991	0.092445000	0.010689974
87	0.091753006	0.091893000	0.010940075
88	0.091793060	0.091934000	0.013144970
89	0.090570927	0.090721000	0.010379076
90	0.096832991	0.096983000	0.010630131
91	0.091742992	0.091894000	0.010941029
92	0.092322826	0.092464000	0.010969877
93	0.092574120	0.092726000	0.010639906
94	0.097754002	0.097905000	0.011190891
95	0.094707966	0.094849000	0.011171103
96	0.093867064	0.094018000	0.011281967
97	0.094617844	0.094760000	0.011130810
98	0.091171980	0.091322000	0.010639906
99	0.095850945	0.096002000	0.011391163
100	0.092223883	0.092405000	0.011411905
101	0.091702938	0.091853000	0.011011124
102	0.090741158	0.090892000	0.010268927
103	0.093005180	0.093156000	0.010839939
104	0.093956947	0.094118000	0.010940075
105	0.093146086	0.093286000	0.010951042
106	0.091852903	0.092004000	0.011250973
107	0.090870857	0.091032000	0.010449886
108	0.092815161	0.092966000	0.010689974
109	0.097032785	0.097174000	0.010940790
110	0.093174934	0.093307000	0.011130095
111	0.091062069	0.091222000	0.010460138
112	0.092824936	0.092986000	0.010610104
113	0.092684984	0.092835000	0.010760069
114	0.091983080	0.092125000	0.010980129
115	0.090130091	0.090281000	0.010730028
116	0.092194080	0.092335000	0.010971069
117	0.092043877	0.092194000	0.010679960
118	0.092614889	0.092766000	0.013154984
119	0.092823982	0.092976000	0.011852026
120	0.093074799	0.093216000	0.010359049
121	0.093195915	0.093336000	0.010599852
122	0.092524052	0.092665000	0.010880947
123	0.092242956	0.092374000	0.011020899
124	0.090842009	0.090992000	0.010369062
125	0.092864037	0.093006000	0.010519981
126	0.092803955	0.092955000	0.010729790
127	0.092744112	0.092885000	0.010890007
128	0.094908953	0.095050000	0.011362076
129	0.090930939	0.091072000	0.010410070
130	0.092864990	0.093016000	0.010610104
131	0.092644930	0.092796000	0.011522055
132	0.091842890	0.091984000	0.011722088
133	0.090149879	0.090291000	0.010630131
134	0.095139027	0.095290000	0.011040926
135	0.093625784	0.093777000	0.010789871
136	0.097923994	0.098075000	0.011702061
137	0.096901894	0.097054000	0.011312008
138	0.093837023	0.093988000	0.010549784
139	0.092674017	0.092825000	0.010710001
140	0.092735052	0.092885000	0.010940075
141	0.092645168	0.092805000	0.011220932
142	0.094568968	0.094709000	0.010479927
143	0.093875885	0.094018000	0.010599852
144	0.092864990	0.093016000	0.010760069
145	0.092684031	0.092836000	0.010970116
146	0.091171980	0.091313000	0.010229111
147	0.096530914	0.096683000	0.011381149
148	0.093225956	0.093386000	0.011442184
149	0.092875004	0.093026000	0.010819912
150	0.092974901	0.093116000	0.011140823
151	0.093214989	0.093357000	0.010370016
152	0.093164921	0.093297000	0.010650158
153	0.093324900	0.093477000	0.010860205
154	0.092483997	0.092635000	0.011060953
155	0.091102123	0.091263000	0.010410070
156	0.093115091	0.093257000	0.010559082
157	0.130935907	0.131108000	0.010950089
158	0.091912985	0.092075000	0.011000156
159	0.092263937	0.092405000	0.011139870
160	0.090409994	0.090552000	0.010459900
161	0.092314005	0.092455000	0.010699987
162	0.092303991	0.092465000	0.010880947
163	0.091953039	0.092094000	0.011090040
164	0.090491056	0.090641000	0.010410070
165	0.092354059	0.092495000	0.010590076
166	0.095460176	0.095611000	0.011220932
167	0.092635155	0.092785000	0.011121035
168	0.092584133	0.092735000	0.011230946
169	0.090801001	0.090952000	0.010398865
170	0.093266010	0.093407000	0.010740995
171	0.092494965	0.092645000	0.010931015
172	0.093065977	0.093216000	0.011150837
173	0.090981007	0.091132000	0.010399103
174	0.092986107	0.093126000	0.010669947
175	0.093164921	0.093297000	0.010860205
176	0.095770121	0.095922000	0.011039972
177	0.091022015	0.091172000	0.010278940
178	0.093956947	0.094097000	0.010619879
179	0.092012882	0.092164000	0.011430979
180	0.091783047	0.091934000	0.011271000
181	0.091793060	0.091944000	0.011301041
182	0.090690851	0.090842000	0.010390043
183	0.092623949	0.092786000	0.010670900
184	0.092814922	0.092965000	0.010770082
185	0.095720053	0.095861000	0.011121035
186	0.091331959	0.091483000	0.010298967
187	0.092555046	0.092695000	0.010509968
188	0.092563868	0.092705000	0.011782169
189	0.093456030	0.093597000	0.010990143
190	0.094938040	0.095090000	0.011610985
191	0.090750933	0.090912000	0.010439157
192	0.092844963	0.092986000	0.010630131
193	0.092514038	0.092665000	0.011111021
194	0.092414141	0.092595000	0.011411905
195	0.094738007	0.094999000	0.011121035
196	0.093575954	0.094459000	0.012833834
197	0.093206167	0.093367000	0.010781050
198	0.094187021	0.094328000	0.011001110
199	0.092153072	0.092295000	0.011360884
200	0.091131926	0.091283000	0.010590076
201	0.093275070	0.093406000	0.010890007
202	0.093096018	0.093246000	0.012523174
203	0.099587917	0.099769000	0.011420965
204	0.095160007	0.095301000	0.010419130
205	0.093586922	0.093738000	0.010529995
206	0.093004942	0.093147000	0.010870934
207	0.093145847	0.093286000	0.011090994
208	0.091933012	0.092074000	0.010169029
209	0.093346119	0.093477000	0.010679960
210	0.093206167	0.093356000	0.010840893
211	0.092043877	0.092184000	0.013385057
212	0.092625141	0.092776000	0.011751890
213	0.090580940	0.090731000	0.010669947
214	0.097683907	0.097835000	0.010800123
215	0.095340014	0.095490000	0.010971069
216	0.092834949	0.092996000	0.010991096
217	0.091071129	0.091212000	0.010399103
218	0.092725039	0.092865000	0.010529995
219	0.093034983	0.093176000	0.010860920
