sample	recordWallMs	recordCpuMs	finishAndCleanupMs
421	0.031229019	0.031369000	0.004438877
422	0.035646915	0.035788000	0.004228115
423	0.030467033	0.030618000	0.004147053
424	0.031769991	0.031910000	0.009428024
425	0.030827999	0.030968000	0.004488945
426	0.031479120	0.031620000	0.004628897
427	0.036628962	0.036770000	0.004328012
428	0.030216932	0.030357000	0.004489183
429	0.032510996	0.032661000	0.004257917
430	0.035828114	0.035978000	0.004608870
431	0.030918837	0.031058000	0.004397869
432	0.030637980	0.030789000	0.008706093
433	0.030827999	0.030979000	0.004458904
434	0.032992125	0.033143000	0.004559040
435	0.033012152	0.033163000	0.004257917
436	0.032441139	0.032571000	0.004569054
437	0.030517817	0.030668000	0.003977060
438	0.030658007	0.030808000	0.004257917
439	0.031800032	0.031950000	0.004218102
440	0.029375792	0.029506000	0.004559040
441	0.029335976	0.029476000	0.004078150
442	0.029675961	0.029816000	0.003926992
443	0.030135870	0.030287000	0.004197836
444	0.032179832	0.032311000	0.004509211
445	0.030728102	0.030858000	0.003978014
446	0.031168938	0.031309000	0.004218102
447	0.029907227	0.030046000	0.004367828
448	0.030498028	0.030638000	0.005510092
449	0.029404879	0.029546000	0.003926992
450	0.032109976	0.032251000	0.004297972
451	0.030877829	0.031029000	0.003966808
452	0.029475927	0.029626000	0.003998041
453	0.029424906	0.029565000	0.003968000
454	0.030025959	0.030167000	0.003947973
455	0.031388998	0.031530000	0.004137993
456	0.029474974	0.029626000	0.004579067
457	0.029464960	0.029616000	0.003957033
458	0.029424906	0.029576000	0.003967047
459	0.030577183	0.030718000	0.003926992
460	0.031429052	0.031570000	0.004137993
461	0.029375076	0.029516000	0.003957033
462	0.030386925	0.030538000	0.003957987
463	0.029484987	0.029616000	0.003957987
464	0.031829834	0.031980000	0.004738808
465	0.031639099	0.031780000	0.004086971
466	0.029446125	0.029576000	0.004057884
467	0.030627012	0.030788000	0.003957033
468	0.029464960	0.029616000	0.004016876
469	0.029505968	0.029646000	0.003968000
470	0.032250881	0.032392000	0.004187822
471	0.029395103	0.029546000	0.003967047
472	0.029556036	0.029706000	0.004759073
473	0.029345036	0.029496000	0.004078150
474	0.029484987	0.029626000	0.003937006
475	0.032089949	0.032221000	0.004187107
476	0.029225111	0.029366000	0.004006863
477	0.029475927	0.029626000	0.003946781
478	0.030217171	0.030368000	0.003957987
479	0.029424906	0.029576000	0.003947020
480	0.029395103	0.029545000	0.005168915
481	0.031949997	0.032101000	0.004057169
482	0.029335022	0.029476000	0.003937006
483	0.030216932	0.030358000	0.003947973
484	0.029464960	0.029606000	0.003998041
485	0.029544830	0.029676000	0.003937006
486	0.032271147	0.032401000	0.004087925
487	0.029415131	0.029556000	0.003947973
488	0.029414892	0.029556000	0.004779100
489	0.029515982	0.029666000	0.003987074
490	0.029385090	0.029536000	0.003978014
491	0.032450914	0.032602000	0.004077911
492	0.029396057	0.029536000	0.004027843
493	0.064370871	0.064522000	0.003978014
494	0.029736042	0.029876000	0.004057884
495	0.029405832	0.029556000	0.003937006
496	0.031740189	0.031880000	0.004158020
497	0.029524803	0.029676000	0.003896952
498	0.029376030	0.029505000	0.003937006
499	0.029424906	0.029565000	0.003957033
500	0.029434919	0.029586000	0.004026890
501	0.031388998	0.031540000	0.004158020
502	0.029455900	0.029606000	0.003977060
503	0.029425859	0.029596000	0.003946781
504	0.029546022	0.029696000	0.004087925
505	0.029675961	0.029806000	0.004056931
506	0.031439066	0.031579000	0.004487991
507	0.029425144	0.029565000	0.004168034
508	0.029655933	0.029796000	0.003978014
509	0.029454947	0.029586000	0.003918171
510	0.029365063	0.029516000	0.003937960
511	0.029766083	0.029906000	0.004066944
512	0.031368971	0.031510000	0.004287958
513	0.029426098	0.029566000	0.003927946
514	0.029515028	0.029666000	0.003928185
515	0.029716015	0.029867000	0.004118204
516	0.029345989	0.029476000	0.004018068
517	0.031338930	0.031480000	0.004046917
518	0.029244900	0.029396000	0.003947973
519	0.029625893	0.029767000	0.004057169
520	0.029655933	0.029786000	0.006853104
521	0.032330990	0.032572000	0.005089045
522	0.032752037	0.032892000	0.004158020
523	0.032672167	0.032812000	0.004358053
524	0.029375076	0.029515000	0.003978014
525	0.029916048	0.030067000	0.004458189
526	0.031810045	0.031951000	0.003957033
527	0.032080889	0.032231000	0.004277945
528	0.030627966	0.030768000	0.007112980
529	0.030587912	0.030738000	0.004007816
530	0.031188965	0.031329000	0.004208088
531	0.031049013	0.031189000	0.003926992
532	0.031889915	0.032041000	0.004758835
533	0.029376030	0.029525000	0.003957033
534	0.031820059	0.031960000	0.003937960
535	0.029375076	0.029515000	0.003927946
536	0.029234886	0.029385000	0.005640984
537	0.031278849	0.031429000	0.004367828
538	0.029695988	0.029827000	0.004168034
539	0.031688929	0.031831000	0.003947020
540	0.029384851	0.029536000	0.003997803
541	0.030086994	0.030227000	0.004148006
542	0.030507088	0.030638000	0.003927946
543	0.032059908	0.032211000	0.004127979
544	0.029255152	0.029395000	0.007153988
545	0.030747890	0.030898000	0.004278183
546	0.030737877	0.030889000	0.004098177
547	0.033963919	0.034105000	0.004137039
548	0.034034967	0.034164000	0.004447937
549	0.030658007	0.030809000	0.004107952
550	0.030267000	0.030418000	0.003957033
551	0.029787064	0.029937000	0.003906965
552	0.029304981	0.029456000	0.005551100
553	0.032070160	0.032201000	0.004057884
554	0.029325008	0.029476000	0.003926992
555	0.030157089	0.030307000	0.004378080
556	0.029586077	0.029736000	0.003977060
557	0.029525042	0.029666000	0.003957987
558	0.031889915	0.032041000	0.004068136
