sample	recordWallMs	recordCpuMs	finishAndCleanupMs
0	0.262563944	0.262988000	0.032201052
1	0.101741076	0.102073000	0.010549068
2	0.086422920	0.086574000	0.010649920
3	0.086411953	0.086553000	0.010939837
4	0.089178085	0.089319000	0.010640144
5	0.086673021	0.086814000	0.011130810
6	0.085640907	0.085792000	0.010448933
7	0.085891962	0.086023000	0.011271000
8	0.086002111	0.086153000	0.010740042
9	0.085561037	0.085702000	0.010610104
10	0.085500956	0.085652000	0.010290146
11	0.094837904	0.094980000	0.011151075
12	0.086924076	0.087075000	0.010479927
13	0.086913109	0.087064000	0.010750055
14	0.085880995	0.086023000	0.010719776
15	0.087955952	0.088086000	0.010720015
16	0.085520983	0.085662000	0.011150837
17	0.086182117	0.086323000	0.010580063
18	0.087173939	0.087315000	0.010890007
19	0.084899902	0.085041000	0.010270119
20	0.085932016	0.086063000	0.010400057
21	0.086652994	0.086794000	0.012733936
22	0.088295937	0.088447000	0.010950089
23	0.086593151	0.086724000	0.010791063
24	0.087954998	0.088087000	0.010548830
25	0.086132050	0.086273000	0.014416933
26	0.086253166	0.086404000	0.010910988
27	0.089107037	0.089248000	0.011070967
28	0.088747025	0.088898000	0.010600090
29	0.088285923	0.088428000	0.010619879
30	0.086953878	0.087094000	0.012382984
31	0.092012882	0.092175000	0.013406038
32	0.086292028	0.086433000	0.010269880
33	0.084980011	0.085111000	0.010570049
34	0.087213993	0.087345000	0.010610104
35	0.084309101	0.084449000	0.010689974
36	0.084118843	0.084260000	0.010720015
37	0.082675934	0.082816000	0.010059118
38	0.084028006	0.084169000	0.010449886
39	0.085390806	0.085532000	0.010410070
40	0.083798170	0.083959000	0.010539055
41	0.082576036	0.082706000	0.009798050
42	0.086292982	0.086443000	0.010270119
43	0.084368944	0.084510000	0.010349035
44	0.083887815	0.084039000	0.010599852
45	0.083797932	0.083928000	0.011070967
46	0.086924076	0.087065000	0.010430098
47	0.086493015	0.086624000	0.010790110
48	0.084890127	0.085041000	0.013035059
49	0.085239887	0.085381000	0.010559797
50	0.088006020	0.088147000	0.010420084
51	0.089869022	0.090020000	0.010499954
52	0.090260029	0.090401000	0.011332035
53	0.085980892	0.086133000	0.010839939
54	0.089938879	0.090070000	0.011140823
55	0.084759951	0.084910000	0.010200024
56	0.089389086	0.089530000	0.010971069
57	0.086873055	0.087025000	0.013465166
58	0.085731030	0.085883000	0.010951042
59	0.084538937	0.084680000	0.010329962
60	0.086091995	0.086233000	0.010199070
61	0.084338903	0.084489000	0.010400057
62	0.085820913	0.085962000	0.011221170
63	0.084738970	0.084880000	0.009759188
64	0.086322069	0.086464000	0.010258913
65	0.085891962	0.086033000	0.011151075
66	0.084698915	0.084840000	0.010751009
67	0.084858894	0.085011000	0.011030197
68	0.085982084	0.086123000	0.010029078
69	0.085932016	0.086073000	0.010390043
70	0.085780859	0.085922000	0.010428905
71	0.083516836	0.083668000	0.012492895
72	0.084829807	0.084981000	0.011360884
73	0.087594986	0.087736000	0.010560036
74	0.087324858	0.087455000	0.010840178
75	0.086642981	0.086784000	0.010849953
76	0.084770203	0.084911000	0.011121035
77	0.082735062	0.082867000	0.010039091
